Month,Event Name,Total Data Points
April 2021,publish_download_file_type_changed,13022107
April 2021,publish_endpoint_clicked,82034124
April 2021,publish_more_options_button_clicked,228828
April 2021,publish_pay_publish_clicked,372206
April 2021,publish_payment_buy_credit_button_clicked,108
April 2021,publish_payment_buy_credit_link_clicked,589
April 2021,publish_payment_form_loaded,2938817
April 2021,publish_print_editor_unlocked,65994
April 2021,publish_print_format_update_clicked,148140
April 2021,publish_print_funnel_step_selected,607821
April 2021,publish_print_proof_pdf_download,42914
April 2021,redirect_popup_close_clicked,1510
April 2021,referring_link_shared,133124
April 2021,resource_details_flyout_action_clicked,283416
April 2021,resource_details_flyout_brand_clicked,60145
April 2021,resource_details_flyout_keyword_clicked,58319
April 2021,save_to_folder_menu_clicked,1456633
April 2021,schedule_datetime_updated,66893
April 2021,schedule_post_publish_dialog_interacted,15425
April 2021,search_banner_interacted,21454
April 2021,search_banner_shown,2500205
April 2021,search_filters_toggled,1817909
April 2021,settings_clicked,404744
April 2021,settings_page_visited,3599944
April 2021,social_account_interacted,256347
April 2021,subscription_management_node_interacted,16772
April 2021,subscription_management_node_shown,16870
April 2021,subscription_upgrade_error_encountered,24301
April 2021,teacher_verification_step_actioned,68105
April 2021,teacher_verification_step_shown,70999
April 2021,team_creation_completed,10708
April 2021,team_creation_dialog_content_shown,5400
April 2021,team_creation_dialog_data_fetched,140644
April 2021,team_creation_dialog_shown,4597
April 2021,team_invite_button_used,192721
April 2021,team_inviter_dialog_shown,51340
April 2021,text_color_changed,1787062
April 2021,undo_cancellation_dialog_interacted,5608
April 2021,undo_cancellation_dialog_shown,8707
April 2021,update_payment_details_dialog_action_triggered,568651
April 2021,assistant_feedback_sent,14574
April 2021,assistant_suggested_article_clicked,3771
April 2021,brand_color_palette_renamed,26116
April 2021,brand_font_deleted,6346
April 2021,brand_kit_renamed,2386
April 2021,editor_elements_evenly_spaced,74610
April 2021,editor_toolbar_color_add_palette_cta_clicked,8888
April 2021,editor_toolbar_font_upload_clicked,980
April 2021,onboarding_tooltip_continued,60470
April 2021,publish_print_pay_clicked,24966
April 2021,redirect_popup_redirect_clicked,1550
April 2021,referring_item_clicked,1869
April 2021,schedule_pause_dialog_interacted,30697
April 2021,suggested_teams_dialog_button_clicked,1111
April 2021,suggested_teams_dialog_shown,6279
April 2021,teacher_verification_user_info_step_triggered,3884
April 2021,team_creation_dialog_content_actioned,4417
April 2021,brand_color_palette_generation_removed,3930
April 2021,brand_name_edited,5721
April 2021,editor_comment_edited,4715
April 2021,editor_dialog_clicked,5138
April 2021,editor_dialog_shown,7702
April 2021,element_ungroup,98978
April 2021,homepage_sidebar_folder_removed,5747
April 2021,mobile_home_menu_help_tapped,3025
April 2021,mobile_team_invite_cta_tapped,3018
April 2021,mobile_editor_menubar_team_share_tapped,61799
April 2021,mobile_team_share_removed,560
April 2021,publish_external_method_used,53405
April 2021,team_creation_logo_deleted,337
April 2021,assistant_card_rating_clicked,6536
April 2021,help_article_feedback_sent,1548
April 2021,mobile_editor_toolbar_page_group_tapped,41300
April 2021,mobile_editor_toolbar_videos_group_tapped,104819
April 2021,video_preview_failed,4246
April 2021,mobile_template_preview_favorite_tapped,54982
April 2021,team_creation_logo_upload_started,3121
April 2021,cookie_consent_clicked,821
April 2021,editor_resolved_comments_menu_opened,2461
April 2021,mobile_editor_toolbar_search_setting_tapped,36857
April 2021,notification_center_alerted,67374
April 2021,editor_add_element_shortcut_pressed,64975
April 2021,mobile_team_invite_shown,1527
April 2021,object_panel_modifier_changed,869
April 2021,onboarding_checklist_clicked,14314
April 2021,onboarding_checklist_seen,33870
April 2021,student_teacher_invite_triggered,1696
April 2021,team_creation_logo_upload_finished,2677
April 2021,bulk_actions_failed,2589
April 2021,teacher_verification_document_upload_step_triggered,423
April 2021,editor_editing_apps_extensions_list_with_watermarked_image,208
April 2021,homepage_item_dropped,9957
April 2021,mobile_home_banner_tapped,13610
April 2021,mobile_template_preview_link_shared,1897
April 2021,mobile_template_preview_share_tapped,5703
April 2021,post_upgrade_dialog_close,490
April 2021,post_upgrade_dialog_shown,498
April 2021,account_setting_deactivate_requested,915
April 2021,mobile_payment_purchase_credit_tapped,173023
April 2021,request_design_access_page_visited,4508
April 2021,brand_kit_switcher_opened,523
April 2021,editor_obj_panel_app_suggestion_submitted,982
April 2021,editor_obj_panel_app_suggestion_widget_clicked,5899
April 2021,editor_obj_panel_element_search_subs_cta_clicked,28394
April 2021,editor_image_filter_code_changed,2190
April 2021,editor_obj_panel_closed,161046801
April 2021,editor_version_history_failure,260
April 2021,publish_design_content,41199137
April 2021,brand_kit_opened,133
April 2021,notification_center_clicked,1370
April 2021,notification_center_read,1173
April 2021,app_update_prompt_shown,907
April 2021,not_supported_prompt_shown,7
April 2021,app_update_prompt_responded,546
April 2021,client_sdk_app_opened,83
April 2021,editor_comments_unknown_mention_shown,963
April 2021,editor_editing_apps_extensions_list_remove_watermarks_clicked,72758
April 2021,editor_media_remove_watermark_clicked,398357
April 2021,editor_page_limit_exceeded,64
April 2021,homepage_search_queried,269
April 2021,homepage_search_results_displayed,91
April 2021,mobile_editor_toolbar_search_setting_applied,3899
April 2021,mobile_payment_purchase_element_tapped,34065
April 2021,mobile_publish_continue_tapped,753573
April 2021,mobile_rating_dialog_dismissed,36534
April 2021,mobile_rating_dialog_shown,41811
April 2021,offline_session_ended,42
April 2021,offline_session_started,76
April 2021,publish_approval_workflow_request_form_shown,550
April 2021,publish_approval_workflow_request_form_submit_clicked,309
April 2021,purchase_with_credits,68223
April 2021,request_design_access_button_clicked,97
April 2021,subscription_canva_for_work_upgrade_confirmed,2069
April 2021,team_settings_updated,347
April 2021,brand_kit_switched,422
April 2021,contact_importer_import_started,971
April 2021,editor_editing_apps_image_manipulation_rate_limit,348
April 2021,layout_use,59
April 2021,teacher_verification_completed,273
April 2021,auth_dialog_shown,2942
April 2021,group_name_edited,71
April 2021,homepage_search_results_clicked,11
April 2021,auth_dialog_closed,1571
April 2021,contact_importer_import_failed,708
April 2021,home_approval_workflow_lightbox_shown,640
April 2021,messaging_preferences_interacted,40
April 2021,request_design_access_back_to_canva_button_clicked,1
April 2021,post_upgrade_dialog_feature_selected,7
April 2021,apps_upgrade_cta_subscription_unpaused,2
April 2021,home_approval_workflow_lightbox_action_clicked,489
April 2021,add_logo,304
April 2021,app_crash_report_sent,8848
April 2021,asa_attribution_obtained,6033396
April 2021,authentication_started,848680
April 2021,design_edit,189022
April 2021,design_preview_errored,28
April 2021,design_publish_cancel,566
April 2021,design_share_error,8
April 2021,document_sync_failed,2966
April 2021,editor_timeline_interacted,12
April 2021,element_focused_edit,12652
April 2021,homepage_onboarding_tooltip_clicked,3
April 2021,homepage_onboarding_tooltip_shown,3
April 2021,iphone_onboarding_complete,397935
April 2021,iphone_onboarding_start,3859196
April 2021,iphone_onboarding_step_completed,656634
April 2021,landscape_view,14990
April 2021,message_extension_did_open,68215
April 2021,message_extension_message_sent,96
April 2021,mobile_category_list_loaded,45
April 2021,mobile_deeplink_opened,89925
April 2021,mobile_editor_edge_swiped,819
April 2021,mobile_editor_menubar_preview_tapped,1827
April 2021,mobile_editor_previewmode_download_tapped,487
April 2021,mobile_editor_previewmode_share_tapped,55
April 2021,mobile_editor_toolbar_logos_group_tapped,779
April 2021,mobile_editor_toolbar_packs_group_tapped,87
April 2021,mobile_siri_suggestion_used,559
April 2021,mobile_webview_failed,2347636
April 2021,password_manager_login,52
April 2021,portrait_view,14214
April 2021,publish_approval_workflow_review_form_approve_clicked,82
April 2021,publish_approval_workflow_review_form_shown,82
April 2021,server_target_set,1960087
April 2021,url_handler_called,1269404
April 2021,design_title_change,20
April 2021,message_extension_message_selected,55
April 2021,photo_taken,6
April 2021,approval_workflow_settings_approvers_updated,1
April 2021,approval_workflow_settings_dialog_hidden,2
April 2021,approval_workflow_settings_dialog_shown,2
April 2021,home_tabbar_selected,12
April 2021,mobile_home_create_custom_size_design_selected,1
April 2021,approval_workflow_settings_review_mode_changed,1
April 2021,video_message_contributor_flow_completed,1
April 2021,widget_deleted,2
April 2021,home_approval_workflow_filter_dropdown_changed,11
April 2021,error_message_displayed,8
April 2021,homepage_tutorial_clicked,1306
April 2021,homepage_recommended_additional_actions_shown,1839
April 2021,homepage_search_templates_clicked,686
April 2021,user_journey_selector_dialog_interacted,1
April 2021,client_sdk_design_opened,3
April 2021,client_sdk_homepage_visit_logged_in,5
April 2021,brand_kit_deleted,1
April 2021,mobile_product_sheet_purchase_tapped,1
April 2021,mobile_product_sheet_viewed,1
April 2021,mobile_setting_restore_purchase_tapped,1
April 2021,password_manager_signup,2
April 2021,toggle_show_password_clicked,2
March 2021,ARPreview_design_placed,3919
March 2021,ARPreview_surface_found,2112
March 2021,text_size_changed,949142
March 2021,password_manager_available,47941
March 2021,publish_completed,567937495
March 2021,team_management_page_loaded,1
March 2021,preferred_languages,38183408
March 2021,app_opened,811393826
March 2021,authentication_failed,1560799
March 2021,design_create,356196679
March 2021,design_open,2214323
March 2021,app_permission,978
March 2021,asked_for_push_notification_permission,320
March 2021,apps_upgrade_cta_shown,85084850
March 2021,Application Updated,50577297
March 2021,app_offline_dialog,2164682
March 2021,app_swipe,332340
March 2021,element_color_change,3683621
March 2021,login,268
March 2021,logout,725215
March 2021,mobile_server_switched,5
March 2021,design_publish_error,2004
March 2021,export_request,25722
March 2021,feature_used,22050
March 2021,signup_completed,14715483
March 2021,font_changed,122
March 2021,design_view,3443004
March 2021,layout_use,61
March 2021,element_ungroup,95778
March 2021,shared_designs_visit,1
March 2021,EXP_promotedIAP_app_opened,10306
March 2021,account_setting_add_credit_card_dialog_shown,924
March 2021,account_setting_cancellation_undone,38
March 2021,account_setting_change_credit_card_dialog_shown,1800
March 2021,account_setting_change_email_submitted,2947
March 2021,account_setting_change_journey_submitted,3296
March 2021,account_setting_change_name_submitted,3730
March 2021,account_setting_change_password_submitted,7175
March 2021,account_setting_create_team_selected,661
March 2021,account_setting_plan_cancel_selected,4411
March 2021,account_setting_plan_change_selected,2465
March 2021,account_setting_view_invoice_detail_selected,684
March 2021,account_setting_view_invoice_selected,2028
March 2021,account_settings_page_visit,200662
March 2021,account_setting_subscription_pause_undone,4
March 2021,app_update_prompt,29685
March 2021,design_publish,43655
March 2021,design_shared,27036560
March 2021,login_success,94645218
March 2021,image_upload,53352
March 2021,native_login_with_mfa,220805
March 2021,apps_upgrade_cta_try_trial_clicked,3575670
March 2021,brand_color_added,2142375
March 2021,brand_font_uploaded,1248845
March 2021,brand_kit_created,1781
March 2021,brand_logo_uploaded,711009
March 2021,design_opened,794581365
March 2021,document_collaborate_completed,16385010
March 2021,document_collaborate_link_share_copied,7191123
March 2021,editor_animating_style_applied,113626923
March 2021,editor_chart_type_changed,975759
March 2021,editor_comment_added,2346687
March 2021,editor_comment_resolved,630897
March 2021,editor_editing_apps_background_removal_complete,25760633
March 2021,editor_header_resize_button_clicked,4509906
March 2021,editor_header_resize_copy_resize_clicked,6117038
March 2021,editor_obj_panel_app_installed,139701
March 2021,email_validated,5604849
March 2021,folder_created,883791
March 2021,homepage_visit_logged_in,1379381448
March 2021,license_purchase,373111
March 2021,mobile_magic_resize_applied,127008
March 2021,mobile_screenshot_detected,12298154
March 2021,mobile_upgrade_confirmed,319276
March 2021,mobile_upgrade_dialog_loaded,19997230
March 2021,mobile_upgrade_trial_tapped,1517325
March 2021,post_publish_dialog_shown,312266807
March 2021,pro_usage_survey_triggered,1376724
March 2021,publish_print_order_submitted,159028
March 2021,publish_print_panel_shown,6135172
March 2021,schedule_button_clicked,124946
March 2021,subscription_cancelled,980029
March 2021,subscription_created,1396619
March 2021,subscription_trial_begun,1030419
March 2021,subscription_trial_ended,635726
March 2021,subscription_upgrade_confirmed,770624
March 2021,team_created,1312091
March 2021,team_joined,2349407
March 2021,team_member_invited,1848609
March 2021,upgrade_dialog_loaded,113
March 2021,user_created,15230826
March 2021,user_updated_v2,4252542
March 2021,chart_insert,7
March 2021,mobile_team_invite_invite_sent,1290
March 2021,app_content_upload_completed,70386
March 2021,app_content_upload_started,205738
March 2021,app_impressions,23555174
March 2021,apps_upgrade_cta_claim_clicked,27683
March 2021,assistant_article_search_query,338321
March 2021,assistant_article_used,102351
March 2021,assistant_card_opened,830863
March 2021,assistant_closed,239286
March 2021,assistant_feedback_sent,13365
March 2021,assistant_opened,928636
March 2021,assistant_suggested_article_search_query,790533
March 2021,brand_color_deleted,62353
March 2021,brand_color_edited,425816
March 2021,brand_color_palette_added,45012
March 2021,brand_color_palette_deleted,42516
March 2021,brand_color_palette_renamed,20316
March 2021,brand_kit_color_palette_menu_opened,64725
March 2021,brand_name_edited,7267
March 2021,brand_switched,560659
March 2021,brand_text_style_edited,118740
March 2021,braze_delayed_login_success,13706985
March 2021,braze_delayed_signup_completed,5489690
March 2021,bulk_actions_completed,537609
March 2021,bulk_actions_control_bar_action_confirmed,541874
March 2021,bulk_actions_control_bar_action_selected,579669
March 2021,bulk_actions_control_bar_shown,714450
March 2021,button_click,184013
March 2021,check_email_dialog_clicked,205490
March 2021,check_email_dialog_shown,278937
March 2021,color_panel_recolored_all,180016
March 2021,content_calendar_interacted,85573
March 2021,content_calendar_lightbox_interacted,84110
March 2021,credit_card_form_loaded,2163975
March 2021,credit_card_form_shown,247730
March 2021,credit_card_form_submit_failed,40607
March 2021,credit_card_form_submit_succeeded,43919
March 2021,design_lightbox_opened,1397956
March 2021,design_viewer_failed,56189
March 2021,dialog_opened,62953
March 2021,document_collaborate_button_clicked,2403527
March 2021,document_collaborate_failed,3709
March 2021,document_collaborate_input_added,344661
March 2021,document_collaborate_link_share_setting_changed,122752
March 2021,document_collaborate_link_share_tapped,26131
March 2021,dummy,2286054
March 2021,editor_add_element_shortcut_pressed,99506
March 2021,editor_chart_icon_changed,74343
March 2021,editor_comment_deleted,92911
March 2021,editor_comment_edited,4487
March 2021,editor_comment_unresolved,30864
March 2021,editor_comments_menu_opened,214952
March 2021,editor_comments_menu_resolved_view_shown,19493
March 2021,editor_dialog_clicked,5141
March 2021,editor_dialog_shown,7582
March 2021,editor_editing_apps_extensions_list_remove_watermarks_complete,10280
March 2021,editor_element_link_changed,384455
March 2021,editor_elements_evenly_spaced,76632
March 2021,editor_elements_tidied,58635
March 2021,editor_feature_ad_clicked,298741
March 2021,editor_font_selected,1428035
March 2021,editor_guide_moved,110560
March 2021,editor_guide_view_toggled,43974
March 2021,editor_header_design_copy_clicked,1005524
March 2021,editor_header_design_create_new_doc_selected,2224771
March 2021,editor_header_file_menu_opened,31462958
March 2021,editor_header_resize_cta_clicked,841192
March 2021,editor_obj_panel_app_clicked,1254286
March 2021,editor_obj_panel_app_content_requested,1120787
March 2021,editor_obj_panel_app_element_added,687126
March 2021,editor_obj_panel_app_suggestion_submitted,2678
March 2021,editor_obj_panel_app_suggestion_widget_clicked,13003
March 2021,editor_obj_panel_closed,184470166
March 2021,editor_obj_panel_element_search_subs_cta_clicked,68926
March 2021,editor_obj_panel_embed_app_add_failed,11684
March 2021,editor_obj_panel_embed_app_added,65814
March 2021,editor_obj_panel_folder_element_move_clicked,47252
March 2021,editor_obj_panel_folder_element_move_cta_clicked,35185
March 2021,editor_obj_panel_folder_element_move_folder_selected,724205
March 2021,editor_obj_panel_folder_element_moved,712842
March 2021,editor_obj_panel_upgrade_cta_clicked,1264052
March 2021,editor_onboarding_tooltips_dismissed,2827233
March 2021,editor_onboarding_welcome_clicked,680449
March 2021,editor_onboarding_welcome_shown,1171546
March 2021,editor_page_altered,30971
March 2021,editor_page_selected,107760
March 2021,editor_page_title_added,243529
March 2021,editor_resolved_comments_menu_opened,2888
March 2021,editor_ruler_view_toggled,51334
March 2021,editor_styles_tab_inner_tab_changed,756040
March 2021,editor_template_overwrite_option_confirmed,1834383
March 2021,editor_text_styles_applied,3726958
March 2021,editor_toolbar_color_add_palette_clicked,3825
March 2021,editor_toolbar_color_add_palette_cta_clicked,14113
March 2021,editor_toolbar_font_attribute_changed,66487
March 2021,editor_toolbar_font_upload_cta_clicked,14496
March 2021,editor_version_history_clicked,81585
March 2021,editor_version_history_loaded,159615
March 2021,editor_version_history_reverted,24732
March 2021,editor_view_mode_changed,1706074
March 2021,education_questionnaire_submitted,48746
March 2021,element_add,3290708
March 2021,element_delete,4192995
March 2021,element_scaled,20961910
March 2021,element_transparency_change,927291
March 2021,email_confirmation_dialog_interacted,517458
March 2021,email_confirmed,335892
March 2021,empty_state_cta_clicked,38740
March 2021,extension_connect_attempted,339703
March 2021,folder_dialog_shown,78527
March 2021,folder_item_details_menu_clicked,25995934
March 2021,folder_share_completed,96930
March 2021,fullscreen_exit_survey_shown,146771
March 2021,fullscreen_exit_survey_submitted,13585
March 2021,fullscreen_magic_shortcut_triggered,459335
March 2021,global_alert_actioned,234292
March 2021,global_alert_dismissed,326691
March 2021,global_alert_shown,3398208
March 2021,global_nav_item_clicked,1454201
March 2021,group_management_page_loaded,15842
March 2021,homepage_in_banner_campaign_clicked,29150
March 2021,homepage_in_design_card_clicked,54769
March 2021,homepage_in_design_custom_dim_clicked,3739071
March 2021,homepage_in_password_change_dialog_shown,42638
March 2021,homepage_in_tab_clicked,971321
March 2021,homepage_user_avatar_upload_clicked,325340
March 2021,homepage_visit,23371784
March 2021,in_app_purchase,454791
March 2021,layout_added,868352
March 2021,login_submitted,9981277
March 2021,marketplace_dialog_interacted,62723
March 2021,marketplace_dialog_shown,63056
March 2021,mobile_account_hold_dialog_clicked,678442
March 2021,mobile_account_hold_dialog_shown,706960
March 2021,mobile_design_viewer_loaded,3134732
March 2021,mobile_editor_menubar_share_tapped,1231515
March 2021,mobile_editor_menubar_team_share_tapped,62428
March 2021,mobile_editor_toolbar_graphics_group_tapped,1980939
March 2021,mobile_editor_toolbar_images_group_tapped,1646386
March 2021,mobile_editor_toolbar_templates_group_tapped,129521
March 2021,mobile_error_dialog_shown,15417655
March 2021,mobile_grace_period_dialog_clicked,43469
March 2021,mobile_grace_period_dialog_shown,46095
March 2021,mobile_magic_resize_menu_loaded,233206
March 2021,mobile_quickflow_created,17630
March 2021,mobile_quickflow_edit_tapped,6314
March 2021,mobile_quickflow_template_selected,6305
March 2021,notes_opened,1811068
March 2021,notes_saved,161078
March 2021,notification_center_alerted,61411
March 2021,notification_center_unread_shown,189643
March 2021,object_panel_result_interacted,444521
March 2021,object_panel_results_viewed,5364929
March 2021,object_panel_search_response_received,5939306
March 2021,object_panel_searched,2461882
March 2021,offline,15844815
March 2021,onboarding_design_starter_design_selected,24583
March 2021,onboarding_step_clicked,709438
March 2021,onboarding_step_shown,3753423
March 2021,onboarding_step_skip_selected,2081619
March 2021,onboarding_tooltip_clicked,252897
March 2021,onboarding_tooltip_continued,86428
March 2021,onboarding_tooltip_dismissed,198736
March 2021,onboarding_tooltip_shown,627876
March 2021,payment_failed,8728
March 2021,payment_form_submit_clicked,36436
March 2021,payment_option_error,29755
March 2021,payment_option_removed,1345
March 2021,post_collaborate_shown,104134
March 2021,pro_features_page_interacted,147360
March 2021,pro_onboarding_tooltip_dismissed,534568
March 2021,pro_upgrade_node_action_triggered,470342
March 2021,pro_upgrade_node_shown,1004704
March 2021,publish_canceled,3999956
March 2021,publish_continue_clicked,3262061
March 2021,publish_design_content,89722682
March 2021,publish_download_file_type_changed,12343954
March 2021,publish_endpoint_clicked,83107190
March 2021,publish_more_options_button_clicked,283412
March 2021,publish_pay_publish_clicked,798397
March 2021,publish_payment_buy_credit_button_clicked,140
March 2021,publish_payment_buy_credit_link_clicked,778
March 2021,publish_payment_form_loaded,358520
March 2021,publish_print_editor_unlocked,59191
March 2021,publish_print_format_update_clicked,146817
March 2021,publish_print_funnel_step_selected,545632
March 2021,publish_print_pay_clicked,23203
March 2021,publish_print_proof_pdf_download,38626
March 2021,referring_link_shared,158511
March 2021,resource_details_flyout_action_clicked,327518
March 2021,resource_details_flyout_brand_clicked,67535
March 2021,resource_details_flyout_keyword_clicked,48214
March 2021,save_to_folder_menu_clicked,1468604
March 2021,search_banner_interacted,17560
March 2021,search_banner_shown,2304503
March 2021,search_filters_toggled,1827797
March 2021,search_media,4161882
March 2021,settings_clicked,367160
March 2021,settings_page_visited,3612791
March 2021,social_account_interacted,89677
March 2021,subscription_management_node_interacted,19849
March 2021,subscription_management_node_shown,19993
March 2021,subscription_upgrade_error_encountered,26602
March 2021,suggested_teams_dialog_button_clicked,1968
March 2021,suggested_teams_dialog_shown,2249481
March 2021,teacher_verification_step_actioned,44077
March 2021,teacher_verification_step_shown,41935
March 2021,team_creation_completed,10673
March 2021,team_creation_dialog_data_fetched,142349
March 2021,team_creation_logo_upload_started,2986
March 2021,team_invite_button_used,206198
March 2021,team_inviter_dialog_shown,61102
March 2021,text_color_changed,1817025
March 2021,undo_cancellation_dialog_interacted,5131
March 2021,undo_cancellation_dialog_shown,7952
March 2021,update_payment_details_dialog_action_triggered,526428
March 2021,apps_upgrade_cta_subscription_unpaused,1
March 2021,assistant_card_rating_clicked,8192
March 2021,brand_logo_deleted,27836
March 2021,brand_logo_downloaded,12651
March 2021,editor_chart_suggestion_submitted,949
March 2021,editor_chart_suggestion_widget_clicked,2419
March 2021,editor_toolbar_font_upload_clicked,1088
March 2021,font_download_failed,357576
March 2021,help_article_feedback_sent,2490
March 2021,homepage_sidebar_folder_removed,7768
March 2021,mobile_editor_toolbar_text_group_tapped,1626795
March 2021,mobile_editor_toolbar_videos_group_tapped,106624
March 2021,mobile_team_share_completed,1699
March 2021,mobile_template_preview_favorite_tapped,54230
March 2021,mobile_template_preview_share_tapped,6111
March 2021,redirect_popup_close_clicked,1325
March 2021,redirect_popup_redirect_clicked,1414
March 2021,referring_item_clicked,2157
March 2021,schedule_datetime_updated,28319
March 2021,team_creation_dialog_content_shown,1753
March 2021,team_creation_dialog_shown,1596
March 2021,brand_color_palette_generation_kept,12181
March 2021,brand_color_palette_generation_removed,3658
March 2021,editor_obj_panel_folder_element_move_to_new_folder_clicked,7943
March 2021,editor_obj_panel_folder_element_move_to_new_folder_submitted,7284
March 2021,editor_obj_panel_folder_element_move_to_new_folder_succeeded,7256
March 2021,schedule_pause_dialog_interacted,16856
March 2021,schedule_post_publish_dialog_interacted,6000
March 2021,schedule_publish_requested,29675
March 2021,team_creation_dialog_content_actioned,1513
March 2021,layout_apply,82763
March 2021,mobile_editor_toolbar_page_group_tapped,38958
March 2021,mobile_editor_toolbar_search_setting_tapped,29063
March 2021,team_creation_logo_upload_finished,2599
March 2021,brand_font_deleted,5540
March 2021,mobile_home_menu_help_tapped,3190
March 2021,mobile_team_invite_cta_tapped,3145
March 2021,password_changed,5681
March 2021,post_upgrade_dialog_close,323
March 2021,post_upgrade_dialog_shown,324
March 2021,bulk_actions_failed,2602
March 2021,editor_chart_data_pasted,2198
March 2021,folder_create_dialog_confirmed,35905
March 2021,folder_create_failed,2376
March 2021,folder_email_notification_checkbox_value_changed,3505
March 2021,folder_sharing_option_changed,7836
March 2021,team_settings_updated,408
March 2021,assistant_card_closed,8859
March 2021,assistant_suggested_article_clicked,640
March 2021,folder_rename_share_dialog_confirmed,7926
March 2021,mobile_team_share_removed,466
March 2021,notification_center_clicked,1894
March 2021,publish_external_method_used,55252
March 2021,teacher_verification_user_info_step_triggered,3098
March 2021,account_setting_deactivate_requested,936
March 2021,editor_guide_added,56226
March 2021,editor_version_history_failure,263
March 2021,homepage_item_dropped,8754
March 2021,subscription_canva_for_work_upgrade_confirmed,1130
March 2021,user_journey_selector_dialog_interacted,194068
March 2021,editor_guide_deleted,30720
March 2021,mobile_payment_purchase_credit_tapped,199807
March 2021,team_creation_logo_deleted,322
March 2021,group_name_edited,63
March 2021,mobile_home_banner_tapped,13730
March 2021,mobile_template_doctype_changed,25411
March 2021,mobile_team_invite_shown,1531
March 2021,mobile_template_preview_link_shared,2160
March 2021,offline_session_ended,38
March 2021,offline_session_started,33
March 2021,app_update_prompt_responded,835
March 2021,app_update_prompt_shown,1306
March 2021,brand_kit_switched,256
March 2021,brand_kit_switcher_opened,365
March 2021,contact_importer_import_started,1595
March 2021,editor_editing_apps_extensions_list_remove_watermarks_clicked,84262
March 2021,editor_image_filter_code_changed,2896
March 2021,editor_media_remove_watermark_clicked,450620
March 2021,font_dialog_download_tapped,2528
March 2021,font_dialog_shown,3280
March 2021,font_download_success,1508
March 2021,mobile_editor_toolbar_search_setting_applied,2538
March 2021,mobile_payment_purchase_element_tapped,41094
March 2021,mobile_publish_continue_tapped,928702
March 2021,mobile_rating_dialog_dismissed,49319
March 2021,mobile_rating_dialog_shown,56280
March 2021,notification_center_read,1239
March 2021,object_panel_modifier_changed,126
March 2021,publish_approval_workflow_request_form_shown,740
March 2021,publish_approval_workflow_request_form_submit_clicked,443
March 2021,purchase_with_credits,81782
March 2021,request_design_access_page_visited,3588
March 2021,teacher_verification_completed,340
March 2021,video_preview_failed,4521
March 2021,approval_workflow_settings_dialog_hidden,1
March 2021,approval_workflow_settings_dialog_shown,6
March 2021,client_sdk_app_opened,41
March 2021,editor_editing_apps_image_manipulation_rate_limit,567
March 2021,editor_trimming_interacted,4
March 2021,font_family_load_initiated,80
March 2021,home_approval_workflow_lightbox_shown,533
March 2021,mobile_product_sheet_viewed,3
March 2021,request_design_access_button_clicked,102
March 2021,student_teacher_invite_triggered,149
March 2021,contact_importer_import_failed,1480
March 2021,homepage_search_queried,26
March 2021,teacher_verification_document_upload_step_triggered,239
March 2021,brand_kit_opened,144
March 2021,editor_page_limit_exceeded,3
March 2021,marketplace_clicked,18
March 2021,editor_editing_apps_extensions_list_with_watermarked_image,111
March 2021,brand_kit_deleted,6
March 2021,home_approval_workflow_lightbox_action_clicked,316
March 2021,homepage_search_results_displayed,11
March 2021,mobile_product_sheet_purchase_tapped,1
March 2021,brand_kit_renamed,8
March 2021,client_sdk_design_opened,1
March 2021,client_sdk_homepage_visit_logged_in,19
March 2021,home_approval_workflow_filter_dropdown_changed,18
March 2021,homepage_search_results_clicked,1
March 2021,page_summarized,62061369
March 2021,add_logo,371
March 2021,app_crash_report_sent,10147
March 2021,asa_attribution_obtained,1824547
March 2021,auth_dialog_closed,5358
March 2021,auth_dialog_shown,10537
March 2021,authentication_started,1322517
March 2021,design_edit,166319
March 2021,design_publish_cancel,797
March 2021,design_share,120
March 2021,document_sync_failed,4972
March 2021,element_focused_edit,15446
March 2021,element_group_add,14714
March 2021,homepage_recommended_additional_actions_shown,8411
March 2021,homepage_search_templates_clicked,2870
March 2021,homepage_tutorial_clicked,3293
March 2021,iphone_onboarding_complete,608920
March 2021,iphone_onboarding_start,6228347
March 2021,iphone_onboarding_step_completed,916256
March 2021,landscape_view,13584
March 2021,message_extension_did_open,138378
March 2021,message_extension_message_selected,182
March 2021,message_extension_message_sent,348
March 2021,mobile_category_list_loaded,54
March 2021,mobile_deeplink_opened,129609
March 2021,mobile_editor_edge_swiped,1248
March 2021,mobile_editor_menubar_preview_tapped,2373
March 2021,mobile_editor_previewmode_download_tapped,612
March 2021,mobile_editor_previewmode_share_tapped,122
March 2021,mobile_editor_toolbar_logos_group_tapped,1017
March 2021,mobile_editor_toolbar_packs_group_tapped,123
March 2021,mobile_siri_suggestion_used,686
March 2021,mobile_webview_failed,2652220
March 2021,password_manager_login,92
March 2021,portrait_view,12906
March 2021,publish_approval_workflow_review_form_approve_clicked,67
March 2021,publish_approval_workflow_review_form_shown,88
March 2021,server_target_set,2293896
March 2021,url_handler_called,878544
March 2021,design_preview_errored,37
March 2021,design_title_change,28
March 2021,editor_editing_apps_presets_failed,3
March 2021,password_manager_signup,7
March 2021,error_message_displayed,10
March 2021,photo_taken,5
March 2021,widget_clicked,4
March 2021,client_sdk_publish_completed,1
March 2021,design_share_error,18
March 2021,home_tabbar_selected,15
