App Name,Date,Attribute,Data Point Count
API,2021-04-30 00:00:00 +0000,last_received_upload_photo_email,37
API,2021-04-30 00:00:00 +0000,current_subscription,44083
API,2021-04-30 00:00:00 +0000,user_journey,8
API,2021-04-30 00:00:00 +0000,samsung_preinstall,3
API,2021-04-29 00:00:00 +0000,cohort,32687319
API,2021-04-29 00:00:00 +0000,experience,34448609
API,2021-04-29 00:00:00 +0000,current_subscriptions,222692
API,2021-04-29 00:00:00 +0000,Email confirmed,2276231
API,2021-04-29 00:00:00 +0000,locale,556363
API,2021-04-29 00:00:00 +0000,journey,216107
API,2021-04-29 00:00:00 +0000,last_received_email_social_triggers,129664
API,2021-04-29 00:00:00 +0000,signup_referrer,105974
API,2021-04-29 00:00:00 +0000,upsell_click_no,420182
API,2021-04-29 00:00:00 +0000,last_received_generic_email,86670
API,2021-04-29 00:00:00 +0000,last_received_business_doc_email,16985
API,2021-04-29 00:00:00 +0000,displayName,52789
API,2021-04-29 00:00:00 +0000,last_received_ad_doc_email,46940
API,2021-04-29 00:00:00 +0000,email_engagement_bucket,948239
API,2021-04-29 00:00:00 +0000,last_received_upload_photo_email,35
API,2021-04-29 00:00:00 +0000,samsung_preinstall,5
API,2021-04-28 00:00:00 +0000,cohort,33100017
API,2021-04-28 00:00:00 +0000,experience,34881733
API,2021-04-28 00:00:00 +0000,Email confirmed,2313530
API,2021-04-28 00:00:00 +0000,signup_referrer,105962
API,2021-04-28 00:00:00 +0000,locale,567514
API,2021-04-28 00:00:00 +0000,current_subscriptions,251647
API,2021-04-28 00:00:00 +0000,journey,217946
API,2021-04-28 00:00:00 +0000,upsell_click_no,422946
API,2021-04-28 00:00:00 +0000,last_received_generic_email,83002
API,2021-04-28 00:00:00 +0000,displayName,56218
API,2021-04-28 00:00:00 +0000,last_received_email_social_triggers,131522
API,2021-04-28 00:00:00 +0000,last_received_upload_photo_email,26
API,2021-04-28 00:00:00 +0000,last_received_business_doc_email,17658
API,2021-04-28 00:00:00 +0000,last_received_ad_doc_email,47176
API,2021-04-28 00:00:00 +0000,email_engagement_bucket,930490
API,2021-04-28 00:00:00 +0000,samsung_preinstall,7
API,2021-04-27 00:00:00 +0000,cohort,33245326
API,2021-04-27 00:00:00 +0000,experience,35044433
API,2021-04-27 00:00:00 +0000,Email confirmed,2324882
API,2021-04-27 00:00:00 +0000,current_subscriptions,187814
API,2021-04-27 00:00:00 +0000,locale,563441
API,2021-04-27 00:00:00 +0000,journey,220083
API,2021-04-27 00:00:00 +0000,upsell_click_no,448913
API,2021-04-27 00:00:00 +0000,displayName,57068
API,2021-04-27 00:00:00 +0000,signup_referrer,110938
API,2021-04-27 00:00:00 +0000,last_received_generic_email,88318
API,2021-04-27 00:00:00 +0000,last_received_email_social_triggers,129902
API,2021-04-27 00:00:00 +0000,last_received_business_doc_email,17747
API,2021-04-27 00:00:00 +0000,last_received_ad_doc_email,47660
API,2021-04-27 00:00:00 +0000,email_engagement_bucket,673324
API,2021-04-27 00:00:00 +0000,last_received_upload_photo_email,24
API,2021-04-27 00:00:00 +0000,samsung_preinstall,6
API,2021-04-26 00:00:00 +0000,locale,550641
API,2021-04-26 00:00:00 +0000,cohort,32257659
API,2021-04-26 00:00:00 +0000,experience,34022283
API,2021-04-26 00:00:00 +0000,Email confirmed,2271358
API,2021-04-26 00:00:00 +0000,journey,210767
API,2021-04-26 00:00:00 +0000,signup_referrer,105792
API,2021-04-26 00:00:00 +0000,last_received_business_doc_email,17778
API,2021-04-26 00:00:00 +0000,upsell_click_no,451906
API,2021-04-26 00:00:00 +0000,current_subscriptions,184503
API,2021-04-26 00:00:00 +0000,last_received_email_social_triggers,126520
API,2021-04-26 00:00:00 +0000,last_received_generic_email,89009
API,2021-04-26 00:00:00 +0000,displayName,57100
API,2021-04-26 00:00:00 +0000,last_received_ad_doc_email,46901
API,2021-04-26 00:00:00 +0000,email_engagement_bucket,693314
API,2021-04-26 00:00:00 +0000,samsung_preinstall,4
API,2021-04-26 00:00:00 +0000,last_received_upload_photo_email,24
API,2021-04-25 00:00:00 +0000,cohort,17242628
API,2021-04-25 00:00:00 +0000,experience,18186981
API,2021-04-25 00:00:00 +0000,Email confirmed,1435613
API,2021-04-25 00:00:00 +0000,current_subscriptions,153808
API,2021-04-25 00:00:00 +0000,locale,383792
API,2021-04-25 00:00:00 +0000,signup_referrer,57331
API,2021-04-25 00:00:00 +0000,journey,122312
API,2021-04-25 00:00:00 +0000,last_received_email_social_triggers,83085
API,2021-04-25 00:00:00 +0000,last_received_ad_doc_email,32910
API,2021-04-25 00:00:00 +0000,upsell_click_no,345876
API,2021-04-25 00:00:00 +0000,displayName,24239
API,2021-04-25 00:00:00 +0000,last_received_business_doc_email,13741
API,2021-04-25 00:00:00 +0000,last_received_generic_email,69456
API,2021-04-25 00:00:00 +0000,email_engagement_bucket,838687
API,2021-04-25 00:00:00 +0000,last_received_upload_photo_email,20
API,2021-04-25 00:00:00 +0000,samsung_preinstall,4
API,2021-04-24 00:00:00 +0000,cohort,16935802
API,2021-04-24 00:00:00 +0000,experience,17856569
API,2021-04-24 00:00:00 +0000,Email confirmed,1409718
API,2021-04-24 00:00:00 +0000,current_subscriptions,163699
API,2021-04-24 00:00:00 +0000,locale,379028
API,2021-04-24 00:00:00 +0000,signup_referrer,55530
API,2021-04-24 00:00:00 +0000,journey,119701
API,2021-04-24 00:00:00 +0000,displayName,23761
API,2021-04-24 00:00:00 +0000,last_received_email_social_triggers,92454
API,2021-04-24 00:00:00 +0000,upsell_click_no,376609
API,2021-04-24 00:00:00 +0000,last_received_generic_email,71530
API,2021-04-24 00:00:00 +0000,last_received_ad_doc_email,34343
API,2021-04-24 00:00:00 +0000,last_received_business_doc_email,14119
API,2021-04-24 00:00:00 +0000,email_engagement_bucket,921825
API,2021-04-24 00:00:00 +0000,last_received_upload_photo_email,30
API,2021-04-23 00:00:00 +0000,journey,193405
API,2021-04-23 00:00:00 +0000,cohort,29461436
API,2021-04-23 00:00:00 +0000,experience,31048459
API,2021-04-23 00:00:00 +0000,Email confirmed,2122171
API,2021-04-23 00:00:00 +0000,locale,512857
API,2021-04-23 00:00:00 +0000,displayName,51350
API,2021-04-23 00:00:00 +0000,last_received_email_social_triggers,146002
API,2021-04-23 00:00:00 +0000,current_subscriptions,191241
API,2021-04-23 00:00:00 +0000,signup_referrer,95767
API,2021-04-23 00:00:00 +0000,last_received_business_doc_email,19663
API,2021-04-23 00:00:00 +0000,upsell_click_no,459097
API,2021-04-23 00:00:00 +0000,last_received_ad_doc_email,54586
API,2021-04-23 00:00:00 +0000,last_received_generic_email,101099
API,2021-04-23 00:00:00 +0000,email_engagement_bucket,971677
API,2021-04-23 00:00:00 +0000,last_received_upload_photo_email,33
API,2021-04-23 00:00:00 +0000,samsung_preinstall,4
API,2021-04-22 00:00:00 +0000,cohort,33087237
API,2021-04-22 00:00:00 +0000,experience,34887052
API,2021-04-22 00:00:00 +0000,Email confirmed,2380932
API,2021-04-22 00:00:00 +0000,locale,575754
API,2021-04-22 00:00:00 +0000,journey,224231
API,2021-04-22 00:00:00 +0000,upsell_click_no,518117
API,2021-04-22 00:00:00 +0000,signup_referrer,113438
API,2021-04-22 00:00:00 +0000,displayName,61364
API,2021-04-22 00:00:00 +0000,last_received_generic_email,107515
API,2021-04-22 00:00:00 +0000,current_subscriptions,202888
API,2021-04-22 00:00:00 +0000,last_received_ad_doc_email,60189
API,2021-04-22 00:00:00 +0000,last_received_email_social_triggers,162283
API,2021-04-22 00:00:00 +0000,last_received_business_doc_email,21172
API,2021-04-22 00:00:00 +0000,email_engagement_bucket,969488
API,2021-04-22 00:00:00 +0000,last_received_upload_photo_email,26
API,2021-04-22 00:00:00 +0000,samsung_preinstall,1
API,2021-04-21 00:00:00 +0000,cohort,31372333
API,2021-04-21 00:00:00 +0000,experience,33088362
API,2021-04-21 00:00:00 +0000,locale,575089
API,2021-04-21 00:00:00 +0000,displayName,59128
API,2021-04-21 00:00:00 +0000,Email confirmed,2316030
API,2021-04-21 00:00:00 +0000,journey,219003
API,2021-04-21 00:00:00 +0000,signup_referrer,112414
API,2021-04-21 00:00:00 +0000,current_subscriptions,170865
API,2021-04-21 00:00:00 +0000,upsell_click_no,531522
API,2021-04-21 00:00:00 +0000,last_received_ad_doc_email,57597
API,2021-04-21 00:00:00 +0000,last_received_email_social_triggers,159242
API,2021-04-21 00:00:00 +0000,last_received_generic_email,109922
API,2021-04-21 00:00:00 +0000,last_received_business_doc_email,21496
API,2021-04-21 00:00:00 +0000,email_engagement_bucket,933214
API,2021-04-21 00:00:00 +0000,last_received_upload_photo_email,36
API,2021-04-21 00:00:00 +0000,samsung_preinstall,7
API,2021-04-20 00:00:00 +0000,cohort,32254592
API,2021-04-20 00:00:00 +0000,experience,34045603
API,2021-04-20 00:00:00 +0000,locale,583908
API,2021-04-20 00:00:00 +0000,Email confirmed,2381544
API,2021-04-20 00:00:00 +0000,current_subscriptions,174724
API,2021-04-20 00:00:00 +0000,signup_referrer,113452
API,2021-04-20 00:00:00 +0000,last_received_generic_email,117870
API,2021-04-20 00:00:00 +0000,journey,225518
API,2021-04-20 00:00:00 +0000,last_received_email_social_triggers,176013
API,2021-04-20 00:00:00 +0000,upsell_click_no,533192
API,2021-04-20 00:00:00 +0000,displayName,62338
API,2021-04-20 00:00:00 +0000,last_received_ad_doc_email,60731
API,2021-04-20 00:00:00 +0000,last_received_business_doc_email,22254
API,2021-04-20 00:00:00 +0000,email_engagement_bucket,724873
API,2021-04-20 00:00:00 +0000,last_received_upload_photo_email,37
API,2021-04-20 00:00:00 +0000,samsung_preinstall,2
API,2021-04-20 00:00:00 +0000,smart_promo_code,10264
API,2021-04-20 00:00:00 +0000,smart_deeplink,10264
API,2021-04-20 00:00:00 +0000,smart_offer_id,10264
API,2021-04-19 00:00:00 +0000,cohort,31367891
API,2021-04-19 00:00:00 +0000,experience,33129564
API,2021-04-19 00:00:00 +0000,Email confirmed,2328968
API,2021-04-19 00:00:00 +0000,locale,565698
API,2021-04-19 00:00:00 +0000,current_subscriptions,161442
API,2021-04-19 00:00:00 +0000,journey,214755
API,2021-04-19 00:00:00 +0000,upsell_click_no,527891
API,2021-04-19 00:00:00 +0000,signup_referrer,109694
API,2021-04-19 00:00:00 +0000,last_received_email_social_triggers,208713
API,2021-04-19 00:00:00 +0000,displayName,64270
API,2021-04-19 00:00:00 +0000,last_received_generic_email,128159
API,2021-04-19 00:00:00 +0000,last_received_ad_doc_email,59813
API,2021-04-19 00:00:00 +0000,last_received_business_doc_email,22542
API,2021-04-19 00:00:00 +0000,email_engagement_bucket,743536
API,2021-04-19 00:00:00 +0000,last_received_upload_photo_email,30
API,2021-04-19 00:00:00 +0000,samsung_preinstall,3
API,2021-04-18 00:00:00 +0000,cohort,16732044
API,2021-04-18 00:00:00 +0000,experience,17676650
API,2021-04-18 00:00:00 +0000,Email confirmed,1489749
API,2021-04-18 00:00:00 +0000,locale,401814
API,2021-04-18 00:00:00 +0000,displayName,27237
API,2021-04-18 00:00:00 +0000,current_subscriptions,139047
API,2021-04-18 00:00:00 +0000,journey,125953
API,2021-04-18 00:00:00 +0000,upsell_click_no,408783
API,2021-04-18 00:00:00 +0000,signup_referrer,57207
API,2021-04-18 00:00:00 +0000,last_received_generic_email,5809
API,2021-04-18 00:00:00 +0000,last_received_email_social_triggers,9966
API,2021-04-18 00:00:00 +0000,last_received_business_doc_email,1140
API,2021-04-18 00:00:00 +0000,last_received_ad_doc_email,2507
API,2021-04-18 00:00:00 +0000,email_engagement_bucket,842372
API,2021-04-18 00:00:00 +0000,last_received_upload_photo_email,3
API,2021-04-18 00:00:00 +0000,samsung_preinstall,5
API,2021-04-17 00:00:00 +0000,Email confirmed,1452626
API,2021-04-17 00:00:00 +0000,locale,389349
API,2021-04-17 00:00:00 +0000,journey,120482
API,2021-04-17 00:00:00 +0000,cohort,16537182
API,2021-04-17 00:00:00 +0000,experience,17457577
API,2021-04-17 00:00:00 +0000,upsell_click_no,415080
API,2021-04-17 00:00:00 +0000,current_subscriptions,135779
API,2021-04-17 00:00:00 +0000,signup_referrer,54837
API,2021-04-17 00:00:00 +0000,displayName,26767
API,2021-04-17 00:00:00 +0000,last_received_email_social_triggers,8152
API,2021-04-17 00:00:00 +0000,last_received_generic_email,5505
API,2021-04-17 00:00:00 +0000,last_received_ad_doc_email,2835
API,2021-04-17 00:00:00 +0000,last_received_business_doc_email,1122
API,2021-04-17 00:00:00 +0000,email_engagement_bucket,951693
API,2021-04-17 00:00:00 +0000,samsung_preinstall,2
API,2021-04-17 00:00:00 +0000,last_received_upload_photo_email,1
API,2021-04-16 00:00:00 +0000,locale,518624
API,2021-04-16 00:00:00 +0000,current_subscriptions,156409
API,2021-04-16 00:00:00 +0000,journey,186117
API,2021-04-16 00:00:00 +0000,cohort,27701872
API,2021-04-16 00:00:00 +0000,last_received_email_social_triggers,32448
API,2021-04-16 00:00:00 +0000,upsell_click_no,493067
API,2021-04-16 00:00:00 +0000,displayName,55198
API,2021-04-16 00:00:00 +0000,experience,29209264
API,2021-04-16 00:00:00 +0000,Email confirmed,2081088
API,2021-04-16 00:00:00 +0000,signup_referrer,92607
API,2021-04-16 00:00:00 +0000,last_received_generic_email,27726
API,2021-04-16 00:00:00 +0000,last_received_ad_doc_email,14555
API,2021-04-16 00:00:00 +0000,last_received_business_doc_email,5098
API,2021-04-16 00:00:00 +0000,email_engagement_bucket,909995
API,2021-04-16 00:00:00 +0000,last_received_upload_photo_email,8
API,2021-04-16 00:00:00 +0000,smart_promo_code,10264
API,2021-04-16 00:00:00 +0000,smart_deeplink,10264
API,2021-04-16 00:00:00 +0000,samsung_preinstall,2
API,2021-04-15 00:00:00 +0000,locale,588897
API,2021-04-15 00:00:00 +0000,cohort,30827122
API,2021-04-15 00:00:00 +0000,experience,32528094
API,2021-04-15 00:00:00 +0000,Email confirmed,2337931
API,2021-04-15 00:00:00 +0000,signup_referrer,109749
API,2021-04-15 00:00:00 +0000,journey,214839
API,2021-04-15 00:00:00 +0000,upsell_click_no,509316
API,2021-04-15 00:00:00 +0000,current_subscriptions,164632
API,2021-04-15 00:00:00 +0000,displayName,64763
API,2021-04-15 00:00:00 +0000,last_received_email_social_triggers,116585
API,2021-04-15 00:00:00 +0000,last_received_generic_email,86571
API,2021-04-15 00:00:00 +0000,last_received_ad_doc_email,43880
API,2021-04-15 00:00:00 +0000,last_received_business_doc_email,16584
API,2021-04-15 00:00:00 +0000,email_engagement_bucket,899795
API,2021-04-15 00:00:00 +0000,last_received_upload_photo_email,20
API,2021-04-15 00:00:00 +0000,samsung_preinstall,4
API,2021-04-14 00:00:00 +0000,locale,567452
API,2021-04-14 00:00:00 +0000,cohort,31118325
API,2021-04-14 00:00:00 +0000,experience,32828494
API,2021-04-14 00:00:00 +0000,Email confirmed,2343939
API,2021-04-14 00:00:00 +0000,signup_referrer,110920
API,2021-04-14 00:00:00 +0000,journey,217184
API,2021-04-14 00:00:00 +0000,upsell_click_no,522028
API,2021-04-14 00:00:00 +0000,current_subscriptions,162199
API,2021-04-14 00:00:00 +0000,last_received_email_social_triggers,118498
API,2021-04-14 00:00:00 +0000,displayName,67563
API,2021-04-14 00:00:00 +0000,last_received_generic_email,87077
API,2021-04-14 00:00:00 +0000,last_received_ad_doc_email,44291
API,2021-04-14 00:00:00 +0000,last_received_business_doc_email,17091
API,2021-04-14 00:00:00 +0000,email_engagement_bucket,931848
API,2021-04-14 00:00:00 +0000,last_received_upload_photo_email,21
API,2021-04-14 00:00:00 +0000,samsung_preinstall,3
API,2021-04-13 00:00:00 +0000,locale,585545
API,2021-04-13 00:00:00 +0000,cohort,31285906
API,2021-04-13 00:00:00 +0000,experience,33018537
API,2021-04-13 00:00:00 +0000,Email confirmed,2409756
API,2021-04-13 00:00:00 +0000,current_subscriptions,168375
API,2021-04-13 00:00:00 +0000,journey,216142
API,2021-04-13 00:00:00 +0000,upsell_click_no,551717
API,2021-04-13 00:00:00 +0000,signup_referrer,109215
API,2021-04-13 00:00:00 +0000,last_received_business_doc_email,17265
API,2021-04-13 00:00:00 +0000,displayName,70294
API,2021-04-13 00:00:00 +0000,last_received_email_social_triggers,122513
API,2021-04-13 00:00:00 +0000,last_received_generic_email,93336
API,2021-04-13 00:00:00 +0000,last_received_ad_doc_email,46895
API,2021-04-13 00:00:00 +0000,email_engagement_bucket,620467
API,2021-04-13 00:00:00 +0000,last_received_upload_photo_email,40
API,2021-04-13 00:00:00 +0000,samsung_preinstall,2
API,2021-04-12 00:00:00 +0000,cohort,30835796
API,2021-04-12 00:00:00 +0000,experience,32558409
API,2021-04-12 00:00:00 +0000,Email confirmed,2428956
API,2021-04-12 00:00:00 +0000,signup_referrer,105868
API,2021-04-12 00:00:00 +0000,locale,571127
API,2021-04-12 00:00:00 +0000,journey,207837
API,2021-04-12 00:00:00 +0000,current_subscriptions,158041
API,2021-04-12 00:00:00 +0000,upsell_click_no,602277
API,2021-04-12 00:00:00 +0000,displayName,70699
API,2021-04-12 00:00:00 +0000,last_received_ad_doc_email,48387
API,2021-04-12 00:00:00 +0000,last_received_email_social_triggers,129368
API,2021-04-12 00:00:00 +0000,last_received_business_doc_email,16383
API,2021-04-12 00:00:00 +0000,last_received_generic_email,99632
API,2021-04-12 00:00:00 +0000,email_engagement_bucket,821266
API,2021-04-12 00:00:00 +0000,last_received_upload_photo_email,24
API,2021-04-12 00:00:00 +0000,samsung_preinstall,2
API,2021-04-11 00:00:00 +0000,cohort,16729804
API,2021-04-11 00:00:00 +0000,experience,17671481
API,2021-04-11 00:00:00 +0000,locale,402225
API,2021-04-11 00:00:00 +0000,journey,125734
API,2021-04-11 00:00:00 +0000,Email confirmed,1539663
API,2021-04-11 00:00:00 +0000,current_subscriptions,144216
API,2021-04-11 00:00:00 +0000,signup_referrer,58229
API,2021-04-11 00:00:00 +0000,upsell_click_no,414788
API,2021-04-11 00:00:00 +0000,displayName,30823
API,2021-04-11 00:00:00 +0000,last_received_email_social_triggers,78762
API,2021-04-11 00:00:00 +0000,last_received_generic_email,63506
API,2021-04-11 00:00:00 +0000,last_received_ad_doc_email,27997
API,2021-04-11 00:00:00 +0000,last_received_upload_photo_email,37
API,2021-04-11 00:00:00 +0000,last_received_business_doc_email,10852
API,2021-04-11 00:00:00 +0000,email_engagement_bucket,709608
API,2021-04-11 00:00:00 +0000,samsung_preinstall,4
API,2021-04-10 00:00:00 +0000,cohort,16335743
API,2021-04-10 00:00:00 +0000,experience,17245126
API,2021-04-10 00:00:00 +0000,current_subscriptions,137067
API,2021-04-10 00:00:00 +0000,displayName,30301
API,2021-04-10 00:00:00 +0000,Email confirmed,1493007
API,2021-04-10 00:00:00 +0000,locale,385808
API,2021-04-10 00:00:00 +0000,signup_referrer,55396
API,2021-04-10 00:00:00 +0000,upsell_click_no,374935
API,2021-04-10 00:00:00 +0000,journey,119820
API,2021-04-10 00:00:00 +0000,last_received_generic_email,68766
API,2021-04-10 00:00:00 +0000,last_received_business_doc_email,11513
API,2021-04-10 00:00:00 +0000,last_received_ad_doc_email,30299
API,2021-04-10 00:00:00 +0000,last_received_email_social_triggers,86855
API,2021-04-10 00:00:00 +0000,email_engagement_bucket,871414
API,2021-04-10 00:00:00 +0000,last_received_upload_photo_email,34
API,2021-04-10 00:00:00 +0000,samsung_preinstall,6
API,2021-04-09 00:00:00 +0000,signup_referrer,92002
API,2021-04-09 00:00:00 +0000,cohort,26277923
API,2021-04-09 00:00:00 +0000,experience,27720932
API,2021-04-09 00:00:00 +0000,locale,1787383
API,2021-04-09 00:00:00 +0000,current_subscriptions,155736
API,2021-04-09 00:00:00 +0000,journey,178475
API,2021-04-09 00:00:00 +0000,Email confirmed,2069358
API,2021-04-09 00:00:00 +0000,last_received_generic_email,90156
API,2021-04-09 00:00:00 +0000,displayName,61352
API,2021-04-09 00:00:00 +0000,last_received_email_social_triggers,113642
API,2021-04-09 00:00:00 +0000,upsell_click_no,426086
API,2021-04-09 00:00:00 +0000,last_received_ad_doc_email,41977
API,2021-04-09 00:00:00 +0000,last_received_business_doc_email,14778
API,2021-04-09 00:00:00 +0000,email_engagement_bucket,978073
API,2021-04-09 00:00:00 +0000,last_received_upload_photo_email,17
API,2021-04-09 00:00:00 +0000,samsung_preinstall,5
API,2021-04-08 00:00:00 +0000,locale,543096
API,2021-04-08 00:00:00 +0000,journey,201187
API,2021-04-08 00:00:00 +0000,cohort,29251023
API,2021-04-08 00:00:00 +0000,experience,30868039
API,2021-04-08 00:00:00 +0000,Email confirmed,2260967
API,2021-04-08 00:00:00 +0000,current_subscriptions,153631
API,2021-04-08 00:00:00 +0000,upsell_click_no,452124
API,2021-04-08 00:00:00 +0000,signup_referrer,106455
API,2021-04-08 00:00:00 +0000,last_received_email_social_triggers,118800
API,2021-04-08 00:00:00 +0000,last_received_ad_doc_email,43101
API,2021-04-08 00:00:00 +0000,last_received_generic_email,90677
API,2021-04-08 00:00:00 +0000,displayName,68923
API,2021-04-08 00:00:00 +0000,last_received_business_doc_email,15198
API,2021-04-08 00:00:00 +0000,email_engagement_bucket,987168
API,2021-04-08 00:00:00 +0000,last_received_upload_photo_email,27
API,2021-04-08 00:00:00 +0000,samsung_preinstall,4
API,2021-04-07 00:00:00 +0000,cohort,29794066
API,2021-04-07 00:00:00 +0000,experience,31377378
API,2021-04-07 00:00:00 +0000,journey,205665
API,2021-04-07 00:00:00 +0000,Email confirmed,2167536
API,2021-04-07 00:00:00 +0000,locale,393049
API,2021-04-07 00:00:00 +0000,signup_referrer,94372
API,2021-04-07 00:00:00 +0000,current_subscriptions,140764
API,2021-04-07 00:00:00 +0000,last_received_email_social_triggers,109996
API,2021-04-07 00:00:00 +0000,upsell_click_no,465920
API,2021-04-07 00:00:00 +0000,displayName,74095
API,2021-04-07 00:00:00 +0000,last_received_generic_email,84933
API,2021-04-07 00:00:00 +0000,last_received_ad_doc_email,40333
API,2021-04-07 00:00:00 +0000,last_received_business_doc_email,14936
API,2021-04-07 00:00:00 +0000,email_engagement_bucket,901657
API,2021-04-07 00:00:00 +0000,last_received_upload_photo_email,25
API,2021-04-07 00:00:00 +0000,samsung_preinstall,5
API,2021-04-06 00:00:00 +0000,current_subscriptions,131641
API,2021-04-06 00:00:00 +0000,journey,215139
API,2021-04-06 00:00:00 +0000,cohort,29498035
API,2021-04-06 00:00:00 +0000,experience,31135147
API,2021-04-06 00:00:00 +0000,Email confirmed,2293915
API,2021-04-06 00:00:00 +0000,displayName,74973
API,2021-04-06 00:00:00 +0000,signup_referrer,81655
API,2021-04-06 00:00:00 +0000,upsell_click_no,465057
API,2021-04-06 00:00:00 +0000,last_received_email_social_triggers,113717
API,2021-04-06 00:00:00 +0000,last_received_generic_email,83827
API,2021-04-06 00:00:00 +0000,last_received_ad_doc_email,38722
API,2021-04-06 00:00:00 +0000,last_received_business_doc_email,14229
API,2021-04-06 00:00:00 +0000,locale,10015
API,2021-04-06 00:00:00 +0000,email_engagement_bucket,763134
API,2021-04-06 00:00:00 +0000,last_received_upload_photo_email,27
API,2021-04-06 00:00:00 +0000,samsung_preinstall,2
API,2021-04-05 00:00:00 +0000,cohort,24638169
API,2021-04-05 00:00:00 +0000,experience,25951434
API,2021-04-05 00:00:00 +0000,Email confirmed,1805771
API,2021-04-05 00:00:00 +0000,last_received_generic_email,70986
API,2021-04-05 00:00:00 +0000,displayName,62733
API,2021-04-05 00:00:00 +0000,journey,164645
API,2021-04-05 00:00:00 +0000,signup_referrer,81959
API,2021-04-05 00:00:00 +0000,current_subscriptions,127916
API,2021-04-05 00:00:00 +0000,upsell_click_no,463055
API,2021-04-05 00:00:00 +0000,locale,8542
API,2021-04-05 00:00:00 +0000,last_received_business_doc_email,11773
API,2021-04-05 00:00:00 +0000,last_received_email_social_triggers,95765
API,2021-04-05 00:00:00 +0000,last_received_ad_doc_email,31487
API,2021-04-05 00:00:00 +0000,email_engagement_bucket,767560
API,2021-04-05 00:00:00 +0000,samsung_preinstall,6
API,2021-04-05 00:00:00 +0000,last_received_upload_photo_email,28
API,2021-04-04 00:00:00 +0000,current_subscriptions,114973
API,2021-04-04 00:00:00 +0000,cohort,14047342
API,2021-04-04 00:00:00 +0000,experience,14791186
API,2021-04-04 00:00:00 +0000,Email confirmed,1241073
API,2021-04-04 00:00:00 +0000,journey,98211
API,2021-04-04 00:00:00 +0000,signup_referrer,45747
API,2021-04-04 00:00:00 +0000,displayName,28651
API,2021-04-04 00:00:00 +0000,last_received_email_social_triggers,87910
API,2021-04-04 00:00:00 +0000,upsell_click_no,424514
API,2021-04-04 00:00:00 +0000,locale,5215
API,2021-04-04 00:00:00 +0000,last_received_ad_doc_email,20688
API,2021-04-04 00:00:00 +0000,last_received_generic_email,48168
API,2021-04-04 00:00:00 +0000,last_received_business_doc_email,7567
API,2021-04-04 00:00:00 +0000,email_engagement_bucket,838443
API,2021-04-04 00:00:00 +0000,last_received_upload_photo_email,27
API,2021-04-04 00:00:00 +0000,samsung_preinstall,2
API,2021-04-03 00:00:00 +0000,cohort,14379924
API,2021-04-03 00:00:00 +0000,experience,15132316
API,2021-04-03 00:00:00 +0000,journey,100802
API,2021-04-03 00:00:00 +0000,Email confirmed,1206550
API,2021-04-03 00:00:00 +0000,signup_referrer,47690
API,2021-04-03 00:00:00 +0000,current_subscriptions,126950
API,2021-04-03 00:00:00 +0000,upsell_click_no,395060
API,2021-04-03 00:00:00 +0000,displayName,31934
API,2021-04-03 00:00:00 +0000,last_received_ad_doc_email,20200
API,2021-04-03 00:00:00 +0000,last_received_generic_email,46487
API,2021-04-03 00:00:00 +0000,last_received_email_social_triggers,70597
API,2021-04-03 00:00:00 +0000,last_received_business_doc_email,7793
API,2021-04-03 00:00:00 +0000,locale,5531
API,2021-04-03 00:00:00 +0000,email_engagement_bucket,917704
API,2021-04-03 00:00:00 +0000,last_received_upload_photo_email,20
API,2021-04-03 00:00:00 +0000,samsung_preinstall,3
API,2021-04-02 00:00:00 +0000,cohort,18481281
API,2021-04-02 00:00:00 +0000,experience,19433163
API,2021-04-02 00:00:00 +0000,journey,116998
API,2021-04-02 00:00:00 +0000,Email confirmed,1386868
API,2021-04-02 00:00:00 +0000,last_received_generic_email,50454
API,2021-04-02 00:00:00 +0000,displayName,50462
API,2021-04-02 00:00:00 +0000,current_subscriptions,119869
API,2021-04-02 00:00:00 +0000,upsell_click_no,409408
API,2021-04-02 00:00:00 +0000,signup_referrer,55292
API,2021-04-02 00:00:00 +0000,locale,6023
API,2021-04-02 00:00:00 +0000,last_received_email_social_triggers,77626
API,2021-04-02 00:00:00 +0000,last_received_ad_doc_email,23519
API,2021-04-02 00:00:00 +0000,last_received_business_doc_email,8842
API,2021-04-02 00:00:00 +0000,email_engagement_bucket,986665
API,2021-04-02 00:00:00 +0000,last_received_upload_photo_email,13
API,2021-04-02 00:00:00 +0000,samsung_preinstall,1
API,2021-04-01 00:00:00 +0000,cohort,24656432
API,2021-04-01 00:00:00 +0000,experience,25895240
API,2021-04-01 00:00:00 +0000,Email confirmed,1701815
API,2021-04-01 00:00:00 +0000,signup_referrer,74539
API,2021-04-01 00:00:00 +0000,journey,149705
API,2021-04-01 00:00:00 +0000,last_received_email_social_triggers,92191
API,2021-04-01 00:00:00 +0000,upsell_click_no,470679
API,2021-04-01 00:00:00 +0000,current_subscriptions,131442
API,2021-04-01 00:00:00 +0000,displayName,75348
API,2021-04-01 00:00:00 +0000,last_received_generic_email,60228
API,2021-04-01 00:00:00 +0000,locale,8032
API,2021-04-01 00:00:00 +0000,last_received_ad_doc_email,28855
API,2021-04-01 00:00:00 +0000,last_received_business_doc_email,10268
API,2021-04-01 00:00:00 +0000,last_received_upload_photo_email,20
